Year,Date,SGL,Plot,Transect,Trap,ID,Recapture,Species,Sex,Age,Total.Wt,Bag.Wt ,Animal.Wt,Ear.Length,Foot.Length,Tail.Length,Body.Length,Larvae,Nymphs,Total.Ticks,Fleas,Other.Ectoparasites,Tissue.Sample,Blood.Sample,Fecal.Sample,Cardiac.Serum,Brain.Sample,Treatment.Control
2021,7/21/21,SGL103 NORTH,SPRING TREATMENT,,18,N/A,,FSQ,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 NORTH,SPRING TREATMENT,,14,RED436,N,WFM,M,JUV,45,23,22,1.4,,,,,,5,,,N,Y,,,,T
2021,7/21/21,SGL103 NORTH,SPRING TREATMENT,,7,RED439,N,WFM,M,AD,50,18,32,1.2,,,,,,3,,,Y,Y,,,,T
2021,7/21/21,SGL103 NORTH,SPRING TREATMENT,,1,BLACK292,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 NORTH,SPRING TREATMENT,,29,RED410,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,4,RED450,N,WFM,M,AD,36,8,28,1.2,,,,,,5,,,Y,N,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,24,RED499,N,WFM,M,JUV,23,8,15,1,,,,,,23,,,N,N,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,11,BLACK247,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,27,RED426,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,1,RED427,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,20,RED429,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER CONTROL,,13,RED437,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 NORTH,SUMMER TREATMENT,,21,RED425,N,WFM,M,AD,28,8,20,1.4,,,,,,4,,,Y,N,,,,T
2021,7/21/21,SGL103 NORTH,SUMMER TREATMENT,,29,RED474,N,WFM,F,JUV,25,8,17,1.4,,,,,,11,,,N,N,,,,T
2021,7/21/21,SGL103 NORTH,SUMMER TREATMENT,,20,BLACK306,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 NORTH,SUMMER TREATMENT,,25,RED449,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 NORTH,SUMMER TREATMENT,,28,RED477,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 SOUTH,FALL CONTROL,,7,RED346,N,WFM,F,JUV,31,18,13,1.4,,,,,,12,,,N,N,,,,C
2021,7/21/21,SGL103 SOUTH,SPRING TREATMENT,,15,N/A,,ECT,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 SOUTH,SPRING TREATMENT,,27,RED315,N,WFM,M,AD,39,8,31,1.5,,,,,,12,,,Y,N,,,,T
2021,7/21/21,SGL103 SOUTH,SPRING TREATMENT,,10,BLACK291,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,7/21/21,SGL103 SOUTH,SUMMER CONTROL,,12,RED342,N,WFM,F,AD,39,15,24,1.5,,,,,,4,,,Y,Y,,,,C
2021,7/21/21,SGL103 SOUTH,SUMMER CONTROL,,13,BLACK273,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,7/21/21,SGL103 SOUTH,SUMMER TREATMENT,,10,RED358,N,WFM,N/A (SEE NOTES),AD,38,14,24,1.75,,,,,,4,,,Y,Y,,,,T
2021,7/21/21,SGL103 SOUTH,SUMMER TREATMENT,,8,RED399,N,WFM,M,JUV,30,15,15,1.5,,,,,,26,,,N,N,,,,T
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,6,RED440,N,WFM,M,AD,35,14,21,1.7,,,,,,14,,,Y,Y,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,7,BLACK216,Y,WFM,M,AD,37.5,13.5,24,1.5,,,,,,2,,,N,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,29,BLACK284,Y,WFM,F,AD,32.5,9.5,23,1.5,,,,,,6,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,8,BLACK136,Y,WFM,F,AD,41,8.5,32.5,1.4,,,,,,0,,,N,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,4,RED405,N,WFM,M,AD,36,15,21,1.3,,,,,,2,,,Y,Y,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,28,RED444,N,WFM,M,JUV,28,12.5,15.5,1.3,,,,,,18,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,21,RED413,N,WFM,M,JUV,31,13,18,1.2,,,,,,10,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,23,RED404,N,WFM,M,AD,38,12,26,1.1,,,,,,8,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL CONTROL,,17,RED500,N,WFM,M,JUV,22,8.5,13.5,1,,,,,,7,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,FALL TREATMENT,,13,RED401,N,WFM,M,AD,52,30,22,1.6,,,,,,5,,,Y,Y,,,,T
2021,7/20/21,SGL103 NORTH,FALL TREATMENT,,25,RED443,N,WFM,F,AD,54,30,24,1.5,,,,,,3,,,Y,Y,,,,T
2021,7/20/21,SGL103 NORTH,FALL TREATMENT,,14,RED409,N,WFM,M,AD,26.5,8.5,18,1,,,,,,2,,,Y,Y,,,,T
2021,7/20/21,SGL103 NORTH,SPRING CONTROL,,21,RED478,N,WFM,M,AD,35,10,25,1.2,,,,,,7,,,Y,Y,,,,C
2021,7/20/21,SGL103 NORTH,SPRING CONTROL,,26,RED488,N,WFM,M,JUV,33,21,12,1,,,,,,25,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,SPRING TREATMENT,,5,BLACK292,Y,WFM,F,AD,51,30,21,1.4,,,,,,0,,,N,N,,,,T
2021,7/20/21,SGL103 NORTH,SPRING TREATMENT,,29,RED410,N,WFM,M,AD,58,38,20,1.4,,,,,,5,,,Y,Y,,,,T
2021,7/20/21,SGL103 NORTH,SUMMER CONTROL,,8,RED437,N,WFM,M,AD,38,12,26,1.6,,,,,,7,,,Y,Y,,,,C
2021,7/20/21,SGL103 NORTH,SUMMER CONTROL,,20,RED429,N,WFM,F,AD,37,16,21,1.6,,,,,,3,,,Y,Y,,,,C
2021,7/20/21,SGL103 NORTH,SUMMER CONTROL,,2,RED427,N,WFM,F,AD,38.5,12.5,26,1.5,,,,,,10,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,SUMMER CONTROL,,11,BLACK247,Y,WFM,M,AD,38,16,22,1.4,,,,,,12,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,SUMMER CONTROL,,22,RED426,N,WFM,F,JUV,33,21,12,1.3,,,,,,9,,,Y,N,,,,C
2021,7/20/21,SGL103 NORTH,SUMMER TREATMENT,,24,RED477,N,WFM,M,AD,39,18,21,1.6,,,,,,7,,,Y,Y,,,,T
2021,7/20/21,SGL103 NORTH,SUMMER TREATMENT,,26,BLACK306,Y,WFM,M,AD,30,8.5,21.5,1.4,,,,,,10,,,N,Y,,,,T
2021,7/20/21,SGL103 NORTH,SUMMER TREATMENT,,25,RED449,N,WFM,F,AD,,,,,,,,,,,,,N,N,,,,T
2021,7/20/21,SGL103 SOUTH,SPRING CONTROL,,13,BLACK273,Y,WFM,M,AD,38,13,25,1.5,,,,,,8,,,N ,Y,,,,C
2021,7/20/21,SGL103 SOUTH,SPRING TREATMENT,,25,N/A,,ECT,,,,,,,,,,,,,,,,,,,,T
2021,7/20/21,SGL103 SOUTH,SPRING TREATMENT,,20,BLACK291,Y,WFM,M,AD,32,8.5,23.5,2.4,,,,,,1,,,Y,N,,,,T
2021,5/28/21,SGL176,FALL CONTROL,,26,BLACK252,N,WFM,F,JUV,26,11,15,1.5,,,,,,3,,,N,N,,,,C
2021,5/28/21,SGL176,FALL CONTROL,,19,BLACK348,N,WFM,F,AD,36,13,23,1.4,,,,,,0,,,Y,Y,,,,C
2021,5/28/21,SGL176,FALL TREATMENT,,26,BLACK174,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/28/21,SGL176,SPRING CONTROL,,27,BLACK290,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/28/21,SGL176,SPRING TREATMENT,,5,BLACK332,N,WFM,M,JUV,33,13,20,1.5,,,,,,10,,,N,N,,,,T
2021,5/28/21,SGL176,SPRING TREATMENT,,11,BLACK371,N,WFM,F,JUV,40,24,16,1.5,,,,,,5,,,N,N,,,,T
2021,5/28/21,SGL176,SPRING TREATMENT,,22,BLACK318,N,WFM,M,JUV,45,34,11,1.2,,,,,,0,,,N,N,,,,T
2021,5/28/21,SGL176,SPRING TREATMENT,,2,BLACK295,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/28/21,SGL33,FALL CONTROL,,11,N/A,,FSQ,,,,,,,,,,,,,,,,,,,,C
2021,5/28/21,SGL33,FALL CONTROL,,16,BLACK410,N,WFM,M,AD,45,24,21,1.5,,,,,,10,,,Y,Y,,,,C
2021,5/28/21,SGL33,FALL CONTROL,,20,BLACK162,N,WFM,M,JUV,45,35,10,1.5,,,,,,30,,,N,N,,,,C
2021,5/28/21,SGL33,SPRING CONTROL,,14,BLACK166,N,WFM,F,JUV,24,8,16,1.5,,,,,,17,,,N,N,,,,C
2021,5/28/21,SGL33,SPRING CONTROL,,7,BLACK416,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/28/21,SGL33,SUMMER CONTROL,,20,N/A,,MV,,,,,,,,,,,,,,,,,,,,C
2021,5/28/21,SGL33,SUMMER CONTROL,,24,BLACK421,N,WFM,F,JUV,36,21,15,1.3,,,,,,2,,,N,N,,,,C
2021,5/28/21,SGL33,SUMMER TREATMENT,,15,N/A,,MV,,,,,,,,,,,,,,,,,,,,T
2021,5/28/21,SGL33,SUMMER TREATMENT,,14,BLACK323,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/27/21,SGL176,FALL TREATMENT,,26,BLACK228,N,WFM,F,AD,36,12.5,23.5,1.5,,,,,,1,,,Y,Y,,,,T
2021,5/27/21,SGL176,FALL TREATMENT,,18,BLACK214,N,WFM,M,JUV,22,9,13,1.2,,,,,,0,,,N,N,,,,T
2021,5/27/21,SGL176,FALL TREATMENT,,29,BLACK174,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/27/21,SGL176,SPRING CONTROL,,28,BLACK133,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING CONTROL,,10,BLACK157,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING CONTROL,,13,BLACK191,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING CONTROL,,19,BLACK271,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING CONTROL,,24,BLACK290,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING CONTROL,,4,BLACK298,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/27/21,SGL176,SPRING TREATMENT,,10,BLACK104,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/27/21,SGL176,SPRING TREATMENT,,26,BLACK283,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/27/21,SGL176,SPRING TREATMENT,,3,BLACK295,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/27/21,SGL33,SPRING TREATMENT,,22,BLACK444,N,WFM,M,JUV,46,30,16,1.5,,,,,,10,,,N,N,,,,T
2021,5/27/21,SGL33,SPRING TREATMENT,,21,BLACK478,N,WFM,F,JUV,44.5,29,15.5,1.3,,,,,,7,,,N,N,,,,T
2021,5/27/21,SGL33,SUMMER CONTROL,,6,BLACK109,N,WFM,M,AD,50,30,20,1.5,,,,,,13,,,Y,Y,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,23,BLACK296,N,WFM,F,AD,40,15,25,1.5,,,,,,10,,,Y,N,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,22,BLACK271,N,WFM,M,JUV,47,29,18,1.5,,,,,,6,,,N,N,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,26,BLACK133,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,11,BLACK157,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,9,BLACK191,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,30,BLACK290,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SPRING CONTROL,,1,BLACK298,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SPRING TREATMENT,,6,BLACK295,N,WFM,M,JUV,31,17,14,1.3,,,,,,16,,,N,N,,,,T
2021,5/26/21,SGL176,SPRING TREATMENT,,12,BLACK203,N,WFM,F,JUV,21,8.5,12.5,1,,,,,,4,,,Y,N,,,,T
2021,5/26/21,SGL176,SPRING TREATMENT,,15,BLACK104,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/26/21,SGL176,SUMMER CONTROL,,23,N/A,,MV,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SUMMER CONTROL,,30,N/A,,MV,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SUMMER CONTROL,,28,BLACK215,N,WFM,F,AD,35,8.5,26.5,1.2,,,,,,5,,,Y,N,,,,C
2021,5/26/21,SGL176,SUMMER CONTROL,,16,BLACK289,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL176,SUMMER TREATMENT,,27,BLACK272,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/26/21,SGL33,FALL CONTROL,,6,N/A,,FSQ,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL33,SPRING CONTROL,,13,BLACK193,N,WFM,M,AD,46,21,25,1.5,,,,,,21,,,Y,N,,,,C
2021,5/26/21,SGL33,SPRING CONTROL,,6,BLACK416,N,WFM,M,JUV,36,21,15,1.3,,,,,,20,,,N,N,,,,C
2021,5/26/21,SGL33,SPRING CONTROL,,4,BLACK234,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/26/21,SGL33,SUMMER TREATMENT,,29,BLACK323,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/25/21,SGL176,FALL CONTROL,,19,BLACK299,N,WFM,M,AD,45,16,29,1.5,,,,,,3,,,Y,Y,,,,C
2021,5/25/21,SGL176,FALL CONTROL,,20,BLACK297,N,WFM,F,JUV,35,18,17,1.2,,,,,,2,,,N,N,,,,C
2021,5/25/21,SGL176,FALL TREATMENT,,26,BLACK174,N,WFM,F,AD,40,13,27,1.2,,,,,,3,,,Y,Y,,,,T
2021,5/25/21,SGL176,SPRING CONTROL,,26,BLACK133,N,WFM,F,AD,49,19,30,1.6,,,,,,7,,,N,N,,,,C
2021,5/25/21,SGL176,SPRING CONTROL,,23,BLACK290,N,WFM,F,AD,55,35,20,1.6,,,,,,3,,,Y,N,,,,C
2021,5/25/21,SGL176,SPRING CONTROL,,15,BLACK157,N,WFM,M,AD,44,,,1.5,,,,,,13,,,Y,N,,,,C
2021,5/25/21,SGL176,SPRING CONTROL,,2,BLACK298,N,WFM,F,AD,45,13,32,1.2,,,,,,1,,,Y,N,,,,C
2021,5/25/21,SGL176,SPRING CONTROL,,11,BLACK191,N,WFM,F,JUV,38,21,17,1.2,,,,,,8,,,N,N,,,,C
2021,5/25/21,SGL176,SPRING TREATMENT,,6,BLACK104,N,WFM,M,AD,44,23,21,1.3,,,,,,2,,,Y,N,,,,T
2021,5/25/21,SGL176,SPRING TREATMENT,,26,BLACK283,N,WFM,M,JUV,26,10,16,1,,,,,,0,,,N,N,,,,T
2021,5/25/21,SGL176,SUMMER CONTROL,,16,BLACK289,N,WFM,F,AD,32,12,20,1.6,,,,,,10,,,Y,N,,,,C
2021,5/25/21,SGL176,SUMMER CONTROL,,11,BLACK275,N,WFM,M,JUV,32,11,21,1.4,,,,,,14,,,N,N,,,,C
2021,5/25/21,SGL176,SUMMER CONTROL,,15,BLACK288,N,WFM,M,JUV,36,16,20,1.3,,,,,,5,,,N,N,,,,C
2021,5/25/21,SGL176,SUMMER TREATMENT,,27,BLACK272,N,WFM,F,AD,35,15,20,1.5,,,,,,2,,,Y,N,,,,T
2021,5/25/21,SGL33,SPRING TREATMENT,,30,BLACK234,N,WFM,M,AD,32,15,17,1.5,,,,,,11,,,Y,Y,,,,T
2021,5/25/21,SGL33,SUMMER TREATMENT,,27,BLACK323,N,WFM,M,JUV,29,12,17,1.25,,,,,,17,,,N,N,,,,T
2021,5/21/21,SGL103 NORTH,FALL CONTROL,,15,BLACK216,N,WFM,M,AD,50,26,24,1.6,,,,,,4,,,Y,Y,,,,C
2021,5/21/21,SGL103 NORTH,FALL CONTROL,,18,BLACK208,N,WFM,M,JUV,43.5,28,15.5,1,,,,,,0,,,N,N,,,,C
2021,5/21/21,SGL103 NORTH,FALL CONTROL,,8,BLACK136,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/21/21,SGL103 NORTH,FALL CONTROL,,19,BLACK284,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/21/21,SGL103 NORTH,FALL CONTROL,,21,BLACK448,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/21/21,SGL103 NORTH,FALL TREATMENT,,3,BLACK170,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/21/21,SGL103 NORTH,SUMMER TREATMENT,,18,BLACK306,N,WFM,M,AD,31,13,18,1.2,,,,,,5,,,Y,N,,,,T
2021,5/21/21,SGL103 NORTH,SUMMER TREATMENT,,12,BLACK247,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/21/21,SGL103 SOUTH,FALL TREATMENT,,3,BLACK103,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/21/21,SGL103 SOUTH,FALL TREATMENT,,2,BLACK274,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/21/21,SGL103 SOUTH,SPRING CONTROL,,24,BLACK293,N,WFM,F,JUV,28,11,17,1.8,,,,,,9,,,Y,Y,,,,C
2021,5/21/21,SGL103 SOUTH,SPRING CONTROL,,18,BLACK152,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/21/21,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/21/21,SGL103 SOUTH,SUMMER CONTROL,,12,BLACK273,N,WFM,M,AD,38,16,22,1.5,,,,,,2,,,Y,Y,,,,C
2021,5/21/21,SGL103 SOUTH,SUMMER TREATMENT,,26,BLACK293,N,WFM,M,JUV,30,10,20,1.5,,,,,,10,,,N,N,,,,T
2021,5/21/21,SGL103 SOUTH,SUMMER TREATMENT,,25,BLACK445,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 NORTH,FALL CONTROL,,22,BLACK483,N,WFM,M,JUV,24,10,14,,,,,,,10,,,N,N,,,,C
2021,5/20/21,SGL103 NORTH,FALL CONTROL,,7,BLACK231,N,WFM,F,JUV,26.5,9.5,17,1,,,,,,0,,,N,N,,,,C
2021,5/20/21,SGL103 NORTH,FALL CONTROL,,29,BLACK136,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/20/21,SGL103 NORTH,FALL CONTROL,,30,BLACK285,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/20/21,SGL103 NORTH,FALL CONTROL,,27,BLACK448,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/20/21,SGL103 NORTH,FALL TREATMENT,,3,BLACK170,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 NORTH,SPRING TREATMENT,,11,BLACK292,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 NORTH,SUMMER TREATMENT,,8,N/A,,MV,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 NORTH,SUMMER TREATMENT,,12,BLACK415,N,WFM,M,AD,33,10,23,1.5,,,,,,4,,,Y,Y,,,,T
2021,5/20/21,SGL103 NORTH,SUMMER TREATMENT,,5,BLACK268,N,WFM,F,JUV,34,17,17,1.5,,,,,,2,,,N,N,,,,T
2021,5/20/21,SGL103 SOUTH,FALL TREATMENT,,2,BLACK103,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 SOUTH,FALL TREATMENT,,4,BLACK274,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/20/21,SGL103 SOUTH,SPRING CONTROL,,16,BLACK152,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/20/21,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/20/21,SGL103 SOUTH,SUMMER TREATMENT,,14,BLACK445,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/19/21,SGL103 NORTH,FALL CONTROL,,22,BLACK458,N,WFM,M,AD,34,9,25,1.5,,,,,,0,2,,Y,N,,,,C
2021,5/19/21,SGL103 NORTH,FALL CONTROL,,14,BLACK136,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/19/21,SGL103 NORTH,FALL CONTROL,,3,BLACK284,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/19/21,SGL103 NORTH,FALL CONTROL,,16,BLACK285,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/19/21,SGL103 NORTH,FALL CONTROL,,7,BLACK448,,WFM,,,,,,,,,,,,,,,,,,,,C
2021,5/19/21,SGL103 NORTH,FALL TREATMENT,,3,BLACK170,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/19/21,SGL103 NORTH,SPRING CONTROL,,25,N/A,,MV,,,,,,,,,,,,,,,,,,,,C
2021,5/19/21,SGL103 NORTH,SPRING TREATMENT,,1,BLACK292,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/19/21,SGL103 NORTH,SUMMER TREATMENT,,12,BLACK247,N,WFM,M,JUV,24,8.5,15.5,1,,,,,,5,,,N,N,,,,T
2021,5/19/21,SGL103 SOUTH,FALL TREATMENT,,2,BLACK103,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/19/21,SGL103 SOUTH,FALL TREATMENT,,3,BLACK274,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/19/21,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,N,WFM,F,JUV,26.5,,,1.5,,,,,,0,,,Y,Y,,,,C
2021,5/19/21,SGL103 SOUTH,SPRING CONTROL,,12,BLACK152,N,WFM,M,AD,33,11.5,21.5,1,,,,,,5,,,Y,Y,,,,C
2021,5/19/21,SGL103 SOUTH,SUMMER TREATMENT,,19,BLACK445,,WFM,,,,,,,,,,,,,,,,,,,,T
2021,5/18/21,SGL103 NORTH,FALL CONTROL,,28,BLACK285,N,WFM,F,JUV,30,20,10,,,,,,,1,,,N,N,,,,C
2021,5/18/21,SGL103 NORTH,FALL CONTROL,,14,BLACK136,N,WFM,F,AD,48,15,33,1.4,,,,,,5,,,Y,Y,,,,C
2021,5/18/21,SGL103 NORTH,FALL CONTROL,,22,BLACK284,N,WFM,F,AD,48.5,21,27.5,1.3,,,,,,0,4,,Y,Y,,,,C
2021,5/18/21,SGL103 NORTH,FALL CONTROL,,3,BLACK448,N,WFM,F,JUV,,8.5,,,,,,,,2,,,N,N,,,,C
2021,5/18/21,SGL103 NORTH,FALL TREATMENT,,4,N/A,,FSQ,,,,,,,,,,,,,,,,,,,,T
2021,5/18/21,SGL103 NORTH,FALL TREATMENT,,28,BLACK170,N,WFM,F,AD,38,15,23,1.6,,,,,,0,,,Y,Y,,,,T
2021,5/18/21,SGL103 NORTH,SPRING TREATMENT,,2,BLACK292,N,WFM,F,AD,33,9,24,1.5,,,,,,0,,,Y,Y,,,,T
2021,5/18/21,SGL103 SOUTH,FALL TREATMENT,,4,BLACK274,N,WFM,F,AD,38,14,24,1.5,,,,,,3,,,Y,Y,,,,T
2021,5/18/21,SGL103 SOUTH,FALL TREATMENT,,5,BLACK103,N,WFM,M,AD,35,16,19,1.5,,,,,,0,,,N,N,,,,T
2021,5/18/21,SGL103 SOUTH,SUMMER TREATMENT,,24,N/A,,MV,,,,,,,,,,,,,,,,,,,,T
2021,5/18/21,SGL103 SOUTH,SUMMER TREATMENT,,29,BLACK129,N,WFM,M,AD,44,16,28,1.6,,,,,,12,,,Y,Y,,,,T
2021,5/18/21,SGL103 SOUTH,SUMMER TREATMENT,,18,BLACK445,N,WFM,M,AD,29,8.5,20.5,1.4,,,,,,3,,,Y,Y,,,,T
2020,9/27/20,SGL176,C,S7,1,BLACK287,Y,WFM,F,AD,,,27,1.6,1.9,,9.5,,,1,,,,,,,,
2020,9/27/20,SGL176,C,S6,3,BLACK220,Y,WFM,M,AD,,,26,1.7,2,,9,,,20,,,,,,,,
2020,9/27/20,SGL176,C,S11B,6,BLACK390,Y,WFM,M,AD,,,25,1.3,2,,9.5,,,6,,,,,,,,
2020,9/27/20,SGL176,N,S13B,15,BD8,Y,WFM,F,AD,,,15,1.4,1.8,,9.5,,,0,,,,,,,,
2020,9/27/20,SGL176,N,S13B,18,SE,N,WFM,M,JUV,,,15,1.5,2,,8.4,,,5,,,,,,,,
2020,9/26/20,SGL176,C,S9,15,,,NST,,,,,0,,,,,,,,,,,,,,,
2020,9/26/20,SGL176,C,S9,10,7172,Y,WFM,M,AD,,,24,1.4,2,,10,,,21,,,,,,,,
2020,9/26/20,SGL176,C,S9,24,BLACK124,Y,WFM,M,AD,,,24,1.5,1.9,,9.8,,,7,,,,,,,,
2020,9/26/20,SGL176,C,S9,1,BD3,Y,WFM,M,AD,,,19,1.5,2,,9.4,,,11,,,,,,,,
2020,9/26/20,SGL176,C,S9,21,SD,N,WFM,F,AD,,,39,1.5,2.1,,9,,,3,,,,,,,,
2020,9/26/20,SGL176,N,S10,20,,,NST,,,,,0,,,,,,,0,,,,,,,,
2020,9/26/20,SGL176,N,S15,11,BDSA,N,WFM,F,AD,,,25,1.3,1.7,,8.7,,,3,,,,,,,,
2020,9/26/20,SGL176,N,S14,20,BDSB,N,WFM,F,AD,,,32,1.3,1.5,,9.5,,,2,,,,,,,,
2020,9/26/20,SGL176,N,S13,22,BD8,Y,WFM,F,AD,,,26,1.3,1.7,,9.9,,,1,,,,,,,,
2020,9/26/20,SGL176,N,S12,21,7194,Y,WFM,M,AD,,,26,1.4,2,,9,,,1,,,,,,,,
2020,9/26/20,SGL176,N,S12,2,BLACK114,Y,WFM,M,AD,,,19,1.3,2,,8.5,,,6,,,,,,,,
2020,9/26/20,SGL176,N,S12,18,BDSC,N,WFM,F,AD,,,18,1.2,1.9,,8.3,,,2,,,,,,,,
2020,9/26/20,SGL176,N,S10,15,BLACK270,Y,WFM,M,AD,,,20,1.2,1.9,,7.9,,,0,,,,,,,,
2020,9/8/20,SGL176,C,S8,1,BLACK222,N,WFM,M,AD,,,23,1.4,2,,10,,,9,,1,,,,,,
2020,9/8/20,SGL176,C,S8,2,BDC1,N,WFM,F,AD,,,35,1,2,,10,,,18,,,,,,,,
2020,9/8/20,SGL176,C,S8,18,BDA1,Y,WFM,M,AD,,,24,1.4,1.8,,9.3,,,18,,,,,,,,
